price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,zipcode,renovated,basement
763776.0,4,2.5,1.0958882434258406,2.0,0.0,0,3,9,1.4510608638954525,1989,98075,0,0
530000.0,5,2.75,0.8628831227539583,1.0,0.0,1,3,8,0.48380722406373655,1965,98166,0,1
430000.0,2,1.0,-0.5019530258887167,1.0,0.0,0,3,6,-1.1472041578952723,1931,98117,0,0
456500.0,3,1.0,-0.8213697480942737,1.5,0.0,0,4,7,-0.4740376474661411,1919,98117,0,0
445000.0,4,2.5,-0.4128399042823361,2.0,0.0,0,3,7,0.848643194039659,1989,98115,0,0
386900.0,3,1.0,0.5176947015116262,1.0,0.0,0,3,7,-1.2254626874761376,1963,98034,0,1
479000.0,3,1.0,0.8804092667769547,1.0,0.0,0,4,7,-0.37732631660054045,1955,98006,0,0
525000.0,3,2.5,-0.6088866997270732,2.0,0.0,0,3,8,0.8835618414859236,2000,98065,0,0
272000.0,4,1.75,0.5667487290798744,1.0,0.0,0,3,7,-0.5338804446182391,1979,98023,0,1
517000.0,4,1.0,0.8557285139028201,1.5,0.0,0,3,7,-0.7007075541814561,1950,98125,0,0
615000.0,3,1.75,0.1178725886139034,1.0,0.0,0,4,8,-0.39637660444642014,1951,98117,0,1
439000.0,3,1.75,-0.0219292923240232,1.0,0.0,0,3,7,-0.554145105907662,1965,98008,0,0
716000.0,3,2.5,0.12920601163632942,1.0,0.0,0,4,10,0.963221198166824,1988,98029,0,0
308000.0,2,1.0,-0.18011578646003457,1.0,0.0,1,4,7,-0.9259166903018602,1942,98118,1,0
800000.0,3,2.25,-0.6219745484267302,2.0,0.0,0,4,8,0.10526279535824855,1926,98119,0,0
575000.0,3,2.0,-0.480257986321875,1.0,0.0,0,3,7,-1.4467501550695498,1941,98117,0,1
219950.0,3,1.5,0.35590219518155275,1.0,0.0,0,4,7,0.10526279535824855,1967,98042,0,0
770000.0,4,2.5,0.1520947651878034,2.0,0.0,0,4,8,1.0513062464732654,1987,98006,0,0
424950.0,3,1.75,0.06601465713188803,1.0,0.0,0,3,7,0.7531126564224911,1967,98034,0,0
387000.0,3,2.25,2.4791176844027336,2.0,0.0,0,3,7,0.3160628190763948,1984,98065,0,0
790000.0,4,1.75,0.5704490430852285,1.0,0.0,1,3,8,-0.17668312094518687,1974,98155,0,1
156000.0,2,1.0,-0.7804001861837178,1.0,0.0,0,3,5,-2.420776639212553,1933,98146,0,0
580000.0,2,1.0,-0.027681531850552284,1.0,0.0,0,5,8,-0.41557066940943876,1942,98118,0,1
490000.0,4,2.25,0.5641524390007846,2.0,0.0,0,3,8,0.7531126564224911,1970,98033,0,0
950000.0,5,3.25,-0.9035638570048226,2.0,0.0,1,3,9,0.7286586070905035,1926,98144,1,1
400000.0,2,2.5,-2.3119609944444734,2.0,0.0,0,3,8,-0.9024768788839408,2008,98126,0,1
325000.0,2,2.5,-1.9812974103165488,2.0,0.0,0,3,8,-0.7223519532157251,2008,98133,0,0
365000.0,4,2.5,-0.08901006024778893,2.0,0.0,0,3,9,1.2490369941910897,2002,98092,0,0
255000.0,3,1.75,-0.2350239528215393,1.5,0.0,0,4,7,0.8719754818750325,1920,98002,0,0
985000.0,5,3.5,0.8317026049841288,2.0,0.0,1,3,9,1.5596838450260757,1984,98125,0,1
595000.0,4,2.5,0.5458367186339028,1.0,0.0,0,3,7,-0.8792511326600209,1967,98115,0,1
427500.0,3,1.0,-0.011446989028403262,1.0,0.0,0,5,7,-0.3584176678923313,1944,98125,0,0
728000.0,3,1.5,-0.7804001861837178,1.5,0.0,0,3,8,-0.43491069824518713,1915,98112,0,1
549950.0,2,1.0,-0.7804001861837178,1.0,0.0,0,3,7,-1.121644128317191,1940,98117,0,1
650000.0,3,2.0,0.5178227966779205,1.0,0.0,0,3,7,-0.2659274193829877,1954,98125,0,1
203000.0,3,1.0,-0.1273614448864347,1.0,0.0,0,5,6,-1.56505993027835,1969,98042,0,0
311000.0,2,1.0,-1.0391525575192935,1.0,0.0,0,5,6,-1.505217133126252,1903,98118,0,0
387500.0,6,2.0,0.09771884784783506,1.0,0.0,0,3,6,-0.6579636650666087,1932,98028,1,1
370000.0,4,2.0,0.010210080678798812,1.0,0.0,0,3,7,0.13646811368234368,1963,98155,0,0
228000.0,2,1.0,-0.21279099551401992,1.0,0.0,0,3,6,-0.9734545516860275,1951,98125,0,0
740000.0,2,1.75,-0.5351661526833797,1.0,0.0,0,5,7,-0.9259166903018602,1923,98117,0,1
200000.0,4,2.0,-0.100725657812533,1.0,0.0,0,3,7,-0.9495745496074124,1974,98178,0,1
660000.0,3,1.0,-0.9600083608179241,1.0,0.0,0,4,7,-0.5745725373040731,1927,98103,0,0
275000.0,4,2.0,0.2217093628696745,2.0,0.0,0,3,7,0.6790335879890164,1944,98168,0,0
708000.0,2,1.0,-0.41463212745574557,1.0,0.0,0,3,7,-1.2520933133806234,1938,98199,0,1
280000.0,3,2.5,0.40762814773076145,2.0,0.0,0,3,8,-0.5137759799548549,1993,98045,0,0
325000.0,4,2.5,-0.30354481100748965,2.0,0.0,0,3,8,0.9519929170767469,2002,98042,0,0
495000.0,3,2.5,2.5473055113003915,2.0,0.0,0,3,7,0.34479986535222623,1995,98045,0,0
691000.0,2,2.0,-0.8458579226457003,1.5,0.0,0,3,7,-1.173023684594729,1922,98119,0,1
329500.0,3,2.5,1.5417448280857953,1.0,0.0,0,5,7,-0.3396485676785394,1979,98001,0,1
348000.0,3,2.5,0.057564722938695745,2.0,0.0,0,3,9,0.716342837086305,1989,98023,0,0
425000.0,2,1.0,-0.18831873358510656,1.0,0.0,0,4,7,0.18256970601844447,1947,98125,0,0
210000.0,3,1.0,1.4527728917876794,1.0,0.0,0,3,6,-0.9259166903018602,1942,98106,0,0
285000.0,2,1.0,-0.5088051206492744,1.0,0.0,0,3,6,-1.992666008032411,1951,98126,0,1
200000.0,4,2.5,0.3971606762839921,1.0,0.0,0,3,7,-0.8334264417925166,1961,98092,0,1
247500.0,3,2.0,0.2723069377073753,1.0,0.0,0,3,7,-0.04010257050426193,1995,98023,0,0
190000.0,3,1.75,0.3762627787671926,1.0,0.0,0,3,6,-0.8792511326600209,1942,98146,0,0
975000.0,4,2.5,-0.493776324157115,1.5,0.0,0,4,9,0.6664745425363984,1921,98112,0,1
1130000.0,4,3.0,-0.5781594534063237,2.0,0.0,0,4,9,0.7286586070905035,1925,98105,0,1
283200.0,4,1.75,0.7565083729762324,1.0,0.0,0,4,8,-0.8108200570691977,1958,98003,0,1
650000.0,3,2.5,0.1641446849057965,1.0,0.0,0,4,8,0.48380722406373655,1937,98177,0,1
449500.0,3,2.0,-0.10478929622857668,1.0,0.0,0,4,7,-1.2254626874761376,1954,98133,0,1
400000.0,3,1.75,-0.09021729739028655,1.0,0.0,0,3,7,-0.141844198934618,1987,98034,0,0
89950.0,1,1.0,-0.7537643991098161,1.0,0.0,0,3,5,-2.5512258242759858,1942,98146,0,0
158800.0,3,1.0,0.19998447299531424,1.0,0.0,0,3,6,-1.2254626874761376,1950,98146,0,0
870000.0,4,3.0,-0.007087588928179817,2.0,0.0,1,3,9,0.9065773970790536,2011,98136,0,1
196000.0,3,1.5,1.2844674162752725,1.0,0.0,0,3,6,-1.121644128317191,1989,98001,0,0
850000.0,3,1.75,0.24967163627951336,1.0,0.0,0,5,8,-0.37732631660054045,1940,98199,0,1
775000.0,4,2.5,-0.4533584872007335,2.0,0.0,0,3,9,1.9224363452279176,2005,98052,0,0
483500.0,3,2.5,-0.6806242006294823,2.0,0.0,0,3,8,0.18256970601844447,2001,98027,0,0
387000.0,3,1.5,1.5082459900829648,2.0,0.0,0,3,7,0.10526279535824855,1990,98019,0,0
900000.0,3,3.0,1.9681802712515366,2.0,0.0,0,3,10,1.6638568326624743,1951,98155,1,0
336000.0,3,1.5,-0.480257986321875,1.0,0.0,1,3,7,-0.5745725373040731,1964,98106,0,0
415000.0,2,1.0,-0.2350239528215393,1.0,0.0,0,5,6,-2.140139290746485,1949,98118,0,0
350000.0,3,1.5,-0.6522019619141002,1.0,0.0,0,3,6,-0.41557066940943876,1909,98112,0,0
765000.0,3,1.75,-0.280623685544001,1.0,0.0,1,4,8,-0.41557066940943876,1945,98199,0,1
527000.0,4,2.5,-0.07939097305973204,2.0,0.0,0,3,8,1.5861298532007577,2013,98059,0,0
524000.0,4,2.75,-0.480257986321875,1.5,0.0,0,5,8,-0.12460208858105747,1908,98118,0,1
448000.0,2,1.0,-0.37350629107933747,1.0,0.0,0,3,6,-1.4180131087937182,1937,98115,0,1
176500.0,3,1.0,0.4385505048102568,1.5,0.0,0,4,5,-1.3062060257899089,1910,98032,0,0
750000.0,4,2.25,0.5948610251936266,1.0,0.0,1,4,8,0.10526279535824855,1952,98146,0,1
1270000.0,4,2.25,-0.2350239528215393,1.0,0.0,0,5,8,0.27233907961777026,1951,98112,0,1
250000.0,3,1.0,-0.07659831506455166,1.0,0.0,0,3,7,-0.12460208858105747,1958,98146,0,0
759000.0,3,2.75,-0.1503188621082428,1.5,0.0,1,5,8,0.5897892895512156,1900,98122,0,0
640000.0,3,2.0,-0.5807658854058415,1.5,0.0,0,4,7,-0.141844198934618,1926,98199,0,0
990000.0,3,3.25,-0.7205512723151531,2.0,0.0,0,5,8,0.7652520662771234,1910,98115,0,1
395000.0,4,1.75,0.14264739856948186,1.0,0.0,0,4,7,-1.173023684594729,1946,98125,0,1
275000.0,2,1.5,-2.513192258639345,2.0,0.0,0,3,7,-1.4180131087937182,2006,98133,0,1
390000.0,3,2.5,-0.5478356023284731,2.0,0.0,0,3,8,0.5240698307170019,1997,98059,0,0
450000.0,2,1.0,-0.480257986321875,1.5,0.0,0,4,6,-1.071282056164373,1906,98107,0,0
473000.0,2,1.0,-0.4536221992479733,1.0,0.0,0,4,7,-1.3895971535524423,1909,98117,0,0
178500.0,3,1.75,0.5112743394758943,1.0,0.0,0,3,7,-0.8334264417925166,1973,98045,0,0
215000.0,3,1.5,0.21995225838382038,1.0,0.0,0,4,7,-1.753531438875836,1982,98023,0,1
589000.0,4,1.75,-0.5179036669050939,1.0,0.0,0,5,7,-0.9734545516860275,1919,98116,0,1
325000.0,4,1.75,0.4511269686462747,1.0,0.0,0,3,6,-0.32101697126493495,1918,98028,0,0
580000.0,3,2.5,-1.7557781817473732,2.5,0.0,0,3,8,0.05772493397408358,2004,98116,0,0
181100.0,4,1.75,0.06511824704030351,1.0,0.0,0,3,7,0.4428969338284714,1954,98198,0,0
345000.0,3,2.0,-0.714774327317586,1.0,0.0,0,4,7,-1.595517797741573,1908,98199,0,1
781000.0,3,1.75,0.2692286361174439,1.0,0.0,0,3,8,-0.15920400378507854,1960,98125,0,1
402500.0,4,1.0,-0.9109543332496759,1.5,0.0,0,3,7,-0.5137759799548549,1903,98122,0,0
426000.0,3,1.5,0.010210080678798812,1.0,0.0,0,3,7,-0.9259166903018602,1948,98106,0,1
389000.0,3,2.5,-0.6174984601274661,2.0,0.0,0,3,7,0.25759584101969246,2005,98065,0,0
670000.0,6,3.0,2.1813798630006005,2.0,0.0,0,4,8,1.3279022759007575,1970,98027,0,1
288400.0,3,2.25,-1.067991160049372,2.0,0.0,0,3,7,0.4702434503881618,1997,98056,0,0
700000.0,4,2.0,-0.582216088557255,1.5,0.0,0,5,7,-0.07356623141017259,1908,98103,0,1
830000.0,4,3.0,-0.2350239528215393,1.0,0.0,0,3,8,-0.6159263189583379,1968,98199,1,1
350500.0,2,1.0,-0.15242546127438347,1.0,0.0,0,3,7,-0.17668312094518687,1967,98115,0,0
431000.0,3,1.75,0.3103522805406416,1.0,0.0,0,4,7,0.12091331573820799,1956,98166,0,0
485000.0,3,2.5,0.1933164713099187,1.0,0.0,1,3,8,-0.37732631660054045,1958,98177,0,1
780000.0,3,1.5,0.06511824704030351,1.0,0.0,1,4,8,0.10526279535824855,1949,98117,0,0
720000.0,2,1.5,0.3103522805406416,1.0,0.0,1,3,8,-0.37732631660054045,1957,98136,0,1
415000.0,3,1.0,3.1371881613675807,1.0,0.0,0,3,7,-0.3396485676785394,1971,98072,0,0
480000.0,4,1.0,-0.3520597620522598,1.0,0.0,0,3,7,-1.0218979503900025,1941,98117,0,1
452250.0,4,2.25,0.4520688426454968,1.0,0.0,0,4,7,0.009281535270108443,1979,98028,0,1
316000.0,3,2.5,0.18020978253455616,2.0,0.0,0,3,8,1.2590299403911005,1985,98023,0,0
700000.0,2,1.0,1.2151238816727579,1.0,1.0,1,3,6,-0.7441821433547158,1945,98178,0,0
285000.0,4,2.0,-0.3520597620522598,1.0,0.0,1,3,7,-1.753531438875836,1925,98118,1,1
575000.0,3,1.75,-0.7636911105315853,1.0,0.0,0,5,7,-1.505217133126252,1906,98115,0,1
590000.0,3,2.25,0.7446575184057295,1.0,0.0,1,4,8,0.04167944519205579,1960,98166,0,1
587500.0,4,1.75,1.4415401631863296,1.0,0.0,1,3,8,0.07366982341922478,1956,98166,0,1
364000.0,4,2.25,0.4879039260065484,1.5,0.0,0,4,8,0.3015716030265412,1968,98155,0,0
490000.0,3,2.5,0.47738529337758245,2.0,0.0,0,3,8,0.4972990410418719,1986,98074,0,0
410000.0,3,2.25,2.201055513601617,1.0,0.0,0,4,8,-0.3396485676785394,1978,98027,0,1
520000.0,3,2.5,-0.6840630627511189,2.0,0.0,0,3,9,0.8368962838440821,1999,98029,0,0
389000.0,3,1.0,-0.10866115748258302,1.0,0.0,0,4,7,-0.3025208785696075,1947,98133,0,0
450000.0,2,1.0,-0.2350239528215393,1.0,0.0,0,3,7,-0.7007075541814561,1910,98119,0,0
325000.0,3,2.5,-0.7020248167640056,2.0,0.0,0,3,7,1.2590299403911005,2006,98031,0,0
660000.0,2,1.0,-0.480257986321875,1.0,0.0,0,3,7,-0.9495745496074124,1924,98103,0,0
850000.0,3,2.25,0.18020978253455616,2.0,0.0,0,3,10,0.9407148430030311,1995,98136,0,1
285000.0,3,2.5,0.435013368594801,2.0,0.0,0,3,7,0.5637049425739339,1990,98042,0,0
395000.0,2,1.0,-1.1141653992590048,1.0,0.0,0,4,7,-1.4758156318405493,1923,98107,0,0
440000.0,3,2.0,-1.4669326553386959,2.0,0.0,0,3,7,-0.007073514894544228,1996,98103,0,0
249000.0,3,1.75,-0.31634374772086304,1.5,0.0,0,5,6,-0.2659274193829877,1917,98056,0,0
635000.0,3,1.75,-0.6522019619141002,1.5,0.0,0,4,8,-0.6368581370028509,1930,98105,0,0
515000.0,3,2.5,2.5894986147919647,2.0,0.0,0,3,9,2.0130050208949477,2001,98001,0,0
1400000.0,3,3.25,-0.2187577692684486,2.0,0.0,0,4,9,1.689246742735772,1954,98112,0,0
200000.0,2,1.0,0.16863571843578645,1.0,0.0,0,3,6,-1.2520933133806234,1955,98166,0,0
1140000.0,4,2.75,0.1691337977944278,1.0,0.0,1,3,9,0.6027318189384872,1970,98136,1,1
445000.0,4,1.0,-0.5924115277869695,1.0,0.0,1,3,6,-1.753531438875836,1946,98126,0,1
555000.0,3,1.5,-0.714774327317586,1.5,0.0,0,4,7,0.13646811368234368,1920,98117,0,1
537000.0,4,2.0,-0.14548616836293005,1.0,0.0,0,4,7,-1.505217133126252,1950,98116,0,1
315000.0,3,1.75,0.06511824704030351,1.0,0.0,0,4,7,-0.12460208858105747,1968,98055,0,0
805000.0,5,2.5,0.02248365917835748,2.0,0.0,0,3,9,1.9301081505503161,2000,98075,0,0
414000.0,4,2.5,0.31482836883990567,1.5,0.0,0,4,8,2.0571078868410395,1969,98023,0,0
375000.0,2,1.5,-1.9731107551434548,2.0,0.0,0,3,7,-0.7441821433547158,2002,98144,0,0
401000.0,4,1.75,0.7546836848318291,1.0,0.0,0,3,8,0.34479986535222623,1952,98125,0,1
210000.0,3,1.0,-0.59739162189488,1.0,0.0,0,3,7,-1.0464701370596396,1967,98198,0,0
365000.0,2,1.0,-0.45098740253349984,1.0,0.0,0,4,7,-1.753531438875836,1939,98115,0,1
178000.0,5,1.5,1.257541838552262,1.0,0.0,0,3,7,0.6284209417647791,1960,98178,0,0
710000.0,2,1.0,-0.7804001861837178,1.0,0.0,0,4,7,-1.0218979503900025,1923,98112,0,1
255000.0,2,1.0,0.14855977421056812,1.0,0.0,0,1,6,-1.657550178787696,1928,98146,0,0
528000.0,5,2.25,2.2480483030438037,1.0,0.0,0,3,8,0.2278504547309895,1977,98077,0,1
442000.0,4,1.5,-0.21058777914484986,1.0,0.0,0,3,7,-1.0963384316095461,1955,98116,0,1
375000.0,3,1.75,1.353786083583178,1.0,0.0,0,3,7,-0.32101697126493495,1978,98014,0,0
427500.0,3,1.75,0.010210080678798812,1.0,0.0,0,5,7,-0.5745725373040731,1942,98136,0,0
680000.0,3,1.75,-0.2922693279251291,1.0,0.0,0,4,7,-0.9259166903018602,1909,98116,0,1
393820.0,2,2.0,0.19347949940449358,1.0,0.0,0,3,7,-0.7223519532157251,1941,98115,0,0
525000.0,4,2.75,0.010210080678798812,1.0,0.0,0,5,7,-0.3584176678923313,1940,98108,0,1
505000.0,2,1.75,-0.8437413788688608,1.0,0.0,0,2,7,-0.856235577066891,1929,98117,0,1
555565.0,3,2.0,0.6208562889805355,1.0,0.0,1,4,7,0.18256970601844447,1959,98033,0,0
650000.0,3,1.75,0.5579505500500385,1.0,0.0,0,4,7,-0.5745725373040731,1942,98177,0,1
632500.0,5,3.25,0.020260413560388955,2.0,0.0,0,3,8,1.460292095576337,2005,98065,0,1
269000.0,3,2.5,-0.8493929136229355,2.0,0.0,0,3,7,-0.19428320181602665,2005,98038,0,0
405000.0,4,2.75,0.10330872931705387,1.0,0.0,0,3,7,-0.2841583328344689,1978,98034,0,1
845000.0,3,3.5,1.0626438628611263,2.0,0.0,0,3,10,2.035152053763717,1986,98077,0,0
234000.0,3,1.0,0.2831783605159176,1.0,0.0,0,4,7,0.3015716030265412,1961,98032,0,0
638000.0,4,1.75,-0.7032943433260563,1.5,0.0,0,4,7,-0.141844198934618,1946,98107,0,0
290000.0,3,1.75,0.5741392053247277,1.0,0.0,0,3,7,-0.9734545516860275,1967,98045,0,1
262000.0,1,0.75,0.8029980843529831,1.0,0.0,0,5,3,-2.784710924535947,1920,98022,0,0
270000.0,4,2.5,-0.27253131644308176,2.0,0.0,0,3,8,1.0513062464732654,2003,98042,0,0
875000.0,4,2.25,-0.5140361583672572,2.0,0.0,0,4,9,0.929386532353428,1948,98117,0,1
299000.0,3,2.25,0.12475272275893,2.0,0.0,0,4,8,0.5373502866698069,1982,98032,0,0
551000.0,3,1.0,-0.2350239528215393,1.0,0.0,0,5,7,0.04167944519205579,1947,98027,0,0
350000.0,3,2.75,-0.4069679284137645,2.0,0.0,1,3,7,1.0621054199644884,1950,98166,1,1
511718.0,2,1.75,-0.480257986321875,1.0,0.0,0,3,6,-1.5349625194149528,1915,98117,0,1
475000.0,4,2.25,-0.5712335597466297,2.0,0.0,0,3,7,1.3854866575454041,1999,98011,0,0
1060000.0,4,2.75,-0.7804001861837178,1.5,0.0,1,5,8,0.429112609916226,1928,98117,0,1
252000.0,2,1.0,1.0372035358771503,1.0,0.0,0,4,6,-1.279005750082208,1926,98070,0,0
580000.0,6,2.5,0.8755092129328377,1.0,0.0,0,5,8,0.3703884700679287,1964,98166,0,1
374950.0,2,2.25,-2.4315765742334605,2.0,0.0,0,3,8,-1.121644128317191,2008,98144,0,1
271000.0,4,1.75,0.010210080678798812,1.0,0.0,0,5,7,-1.361495193192215,1975,98031,0,1
230000.0,2,1.0,0.07405557754755517,1.0,0.0,0,3,6,-1.3062060257899089,1986,98168,0,0
210000.0,3,2.25,0.33258523784816096,1.0,0.0,0,3,7,-0.9495745496074124,1984,98023,0,1
350000.0,3,2.75,-0.30401668026075696,2.0,0.0,0,4,7,0.1519283530000901,1988,98166,0,0
491500.0,3,2.25,0.6973028761458325,1.0,0.0,0,4,7,-0.856235577066891,1968,98034,0,1
325000.0,3,2.5,0.4283218373219734,1.0,0.0,0,4,7,-0.554145105907662,1994,98045,0,1
190000.0,3,2.0,0.08735120434782288,1.0,0.0,0,3,7,-0.41557066940943876,1987,98038,0,0
658600.0,4,2.0,-0.5663492062057198,1.5,0.0,0,4,7,-0.2659274193829877,1945,98117,0,0
299950.0,3,1.5,0.30300915034912973,1.0,0.0,0,3,7,-0.4543989279804737,1958,98168,0,1
464000.0,5,2.0,-1.167350781788911,1.5,0.0,0,3,6,-0.6579636650666087,1931,98122,0,1
308000.0,3,1.0,1.2533968020126405,1.5,0.0,0,3,6,0.13646811368234368,1942,98168,0,0
625000.0,3,1.0,0.09175403411420521,1.0,0.0,0,3,6,-1.071282056164373,1919,98033,0,0
240000.0,3,1.75,0.37597813940677344,1.0,0.0,0,4,7,-0.9259166903018602,1977,98032,0,1
530000.0,4,2.5,2.1748564786949496,2.0,0.0,0,3,9,1.6209687752113267,1995,98042,0,0
439000.0,1,1.0,-1.4674929816507514,1.0,0.0,0,3,7,-1.7211335289538887,1918,98122,0,0
575000.0,4,1.75,-0.19091956577019856,1.0,0.0,0,4,6,-1.0963384316095461,1948,98133,0,1
418000.0,3,1.75,0.017290358160647733,1.0,0.0,0,3,7,-0.04010257050426193,1959,98155,0,0
1210000.0,4,3.75,0.5740163628850217,2.0,0.0,0,4,9,1.6209687752113267,1930,98004,0,1
1100000.0,4,3.75,-1.0805423860455583,1.5,0.0,0,5,9,0.8013264517736424,1925,98119,0,1
580000.0,3,2.5,2.3260383552376664,2.0,0.0,0,3,9,0.8603360952620038,1985,98072,0,0
380000.0,2,1.0,0.04196435343388039,1.0,0.0,0,5,7,-1.56505993027835,1939,98126,0,1
256000.0,3,1.0,-0.3829821191317551,1.0,0.0,0,4,5,-1.4467501550695498,1924,98055,0,0
349950.0,3,1.0,-0.01505892004631341,1.0,0.0,0,3,8,-0.2659274193829877,1957,98125,0,0
691500.0,4,2.5,0.010210080678798812,2.0,0.0,0,3,7,1.308414046165471,1962,98115,1,0
556000.0,3,1.75,-1.412584815289248,1.5,0.0,0,4,7,-0.6792458104807518,1908,98105,0,1
218000.0,3,2.25,-0.011636849046029237,1.0,0.0,0,4,8,-0.4938291989903041,1968,98023,0,1
425000.0,4,2.0,-0.6219745484267302,1.5,0.0,0,5,7,-0.2841583328344689,1908,98108,0,0
935000.0,3,3.25,2.265626943849871,2.0,0.0,0,3,10,2.2125741538036494,1998,98014,0,0
732000.0,4,1.75,0.6164592941361142,1.0,0.0,0,4,9,1.0621054199644884,1974,98006,0,0
805500.0,3,1.0,0.4957392683145789,1.0,0.0,0,4,7,-0.19428320181602665,1952,98004,0,0
507250.0,3,1.75,-0.2922693279251291,1.0,0.0,1,3,6,-0.8792511326600209,1915,98126,0,1
600000.0,3,2.25,0.1975487930408473,2.0,0.0,1,4,8,0.7652520662771234,1979,98008,0,0
627800.0,4,1.75,0.7022257551127634,1.0,0.0,0,3,9,0.6538531690595706,1982,98074,0,0
660000.0,2,2.25,-0.2350239528215393,2.0,0.0,0,5,7,0.45660694835603566,1902,98115,0,1
153503.0,2,2.5,-0.9039324179860669,2.0,0.0,0,3,7,-0.5745725373040731,1986,98003,0,0
456500.0,3,2.25,0.3344949004639516,1.0,0.0,0,3,7,-0.15920400378507854,1975,98034,0,1
1310000.0,5,2.5,0.16863571843578645,2.0,0.0,0,3,9,1.4694899411746125,2002,98004,0,0
843500.0,3,2.5,0.6339616834606895,2.0,0.0,0,3,11,2.1076128394981684,1997,98052,0,0
625000.0,3,1.0,-0.7537643991098161,1.0,0.0,0,3,7,-0.5745725373040731,1925,98103,0,0
527000.0,2,1.75,-0.7537643991098161,1.0,0.0,0,3,7,-1.56505993027835,1921,98105,0,1
1000000.0,5,2.5,2.619391045411364,2.0,0.0,0,4,9,1.796431551937232,1969,98005,0,0
855000.0,4,3.0,-0.4018826169021652,2.0,0.0,0,3,8,0.25759584101969246,1908,98117,1,1
725000.0,4,3.25,1.8171796843868702,2.0,0.0,1,3,9,2.020408815165639,2000,98059,0,1
315000.0,1,1.0,0.010210080678798812,1.0,0.0,0,3,6,-2.50699511750066,2000,98126,0,0
180000.0,3,1.75,1.0842534717510257,1.0,0.0,0,3,7,-0.39637660444642014,1978,98001,0,0
700000.0,2,1.0,-0.480257986321875,1.0,0.0,1,3,7,-1.3062060257899089,1926,98136,1,0
476500.0,3,1.0,0.25310690543705183,2.0,0.0,0,4,7,-0.9734545516860275,1962,98033,1,0
193000.0,3,1.5,0.31750688939177973,1.0,0.0,0,3,7,-0.7007075541814561,1960,98148,0,0
295000.0,4,2.5,-0.09404737904308352,2.0,0.0,0,3,7,0.4428969338284714,1990,98030,0,0
363000.0,2,1.0,-0.5129331953758604,1.0,0.0,0,4,6,-1.6263448604636008,1925,98136,0,0
875000.0,4,2.5,1.4999398756102378,2.0,0.0,0,4,11,2.1360287947394445,1990,98077,0,0
257200.0,3,2.0,0.1933164713099187,1.0,0.0,0,4,7,-0.7662013418201874,1952,98002,0,1
555000.0,3,2.0,0.610494480402482,1.0,0.0,0,3,8,0.929386532353428,1968,98008,0,0
380000.0,3,2.25,1.0466596616952724,2.0,0.0,0,4,7,0.45660694835603566,1963,98022,0,0
282000.0,4,2.75,0.03427930215224578,2.0,0.0,0,3,7,1.094230498095602,1989,98023,0,0
545000.0,4,2.5,-0.22742344199627032,2.0,0.0,0,3,7,0.6915309179815716,1990,98115,0,0
550000.0,3,1.5,-0.480257986321875,1.5,0.0,0,3,7,0.13646811368234368,1926,98115,0,1
921500.0,3,1.5,-0.480257986321875,1.5,0.0,0,3,7,0.13646811368234368,1926,98115,0,1
885000.0,3,1.5,-1.2222589481504134,2.0,0.0,0,5,7,-0.19428320181602665,1904,98112,0,1
820000.0,4,2.25,-0.09465312698966069,1.5,0.0,1,3,8,0.5897892895512156,1940,98119,0,1
289000.0,3,1.0,0.031523964979845207,1.0,0.0,0,5,6,-0.9024768788839408,1981,98056,0,0
334000.0,1,1.0,-0.2922693279251291,1.0,0.0,0,3,7,-2.140139290746485,1942,98116,1,0
206000.0,3,1.0,-0.4189946374279816,1.0,0.0,0,5,5,-0.9975609078688212,1906,98010,0,0
491950.0,3,2.25,0.5472159493507938,1.0,0.0,0,3,7,-0.19428320181602665,1958,98115,0,1
430000.0,3,2.5,0.11268929398132631,2.0,0.0,0,3,8,0.6790335879890164,2003,98024,0,0
208000.0,3,2.0,0.15108571540856638,1.0,0.0,0,4,7,-0.554145105907662,1980,98042,0,0
245000.0,4,2.25,-0.1503188621082428,1.0,0.0,0,3,8,-0.2841583328344689,1978,98023,0,1
426000.0,2,1.0,-1.412584815289248,1.0,0.0,0,4,6,-2.2566421731362487,1918,98117,0,0
400000.0,3,2.5,-0.8700811154110133,2.0,0.0,0,3,7,0.7893584224599172,2006,98059,0,0
553000.0,3,1.0,-0.4536221992479733,1.0,0.0,0,3,7,-1.3895971535524423,1942,98115,0,1
296000.0,2,1.0,-0.5692202068531302,1.0,0.0,0,3,5,-1.8532776168030245,1948,98117,0,0
428000.0,3,2.5,2.044040016328102,1.0,0.0,0,4,8,0.9180075355813984,1977,98042,0,0
325000.0,4,2.5,-0.20049920886527403,1.0,0.0,0,3,7,-1.173023684594729,1980,98106,0,1
294000.0,2,1.0,-0.1553802539418525,1.0,0.0,0,5,6,-1.6263448604636008,1952,98133,0,0
410000.0,3,1.75,0.22139006000938632,1.0,0.0,0,4,7,-0.3025208785696075,1977,98059,0,1
445000.0,3,2.25,-0.7636911105315853,2.0,0.0,0,4,7,0.4428969338284714,1985,98029,0,0
921000.0,4,2.5,-0.38623923589598974,2.0,0.0,1,4,8,0.6538531690595706,1928,98122,0,1
496000.0,3,1.5,2.2340684119346417,1.0,0.0,0,3,8,1.2289325295277054,1955,98045,0,0
